,lat,lng,offense
16598,45.5,-122.658,Larceny Offenses
16601,45.519,-122.658,Larceny Offenses
16602,45.481,-122.622,Larceny Offenses
16604,45.522,-122.681,Assault Offenses
16605,45.5464,-122.633,Larceny Offenses
16606,45.5353,-122.709,Motor Vehicle Theft
16607,45.5433,-122.664,Larceny Offenses
16608,45.5608,-122.673,Larceny Offenses
16609,45.5273,-122.677,Larceny Offenses
16610,45.57,-122.663,Larceny Offenses
16611,45.5358,-122.594,Burglary
16612,45.5747,-122.725,Larceny Offenses
16614,45.504,-122.534,Larceny Offenses
16622,45.5137,-122.585,Larceny Offenses
16624,45.4832,-122.538,Vandalism
16626,45.5244,-122.538,Larceny Offenses
16627,45.5231,-122.67,Larceny Offenses
16628,45.523,-122.656,Assault Offenses
16629,45.5343,-122.65,Counterfeiting/Forgery
16630,45.6182,-122.694,Larceny Offenses
16631,45.5224,-122.579,Embezzlement
16632,45.5772,-122.698,Counterfeiting/Forgery
16633,45.5266,-122.613,Larceny Offenses
16635,45.5222,-122.684,Larceny Offenses
16636,45.5555,-122.608,Larceny Offenses
16637,45.5378,-122.623,Motor Vehicle Theft
16640,45.5217,-122.674,Motor Vehicle Theft
16644,45.5266,-122.613,Larceny Offenses
16645,45.5296,-122.704,Larceny Offenses
16646,45.5186,-122.675,Larceny Offenses
16647,45.5333,-122.649,Larceny Offenses
16648,45.5492,-122.655,Larceny Offenses
16649,45.5611,-122.573,Vandalism
16650,45.514,-122.692,Larceny Offenses
16651,45.532,-122.678,Counterfeiting/Forgery
16653,45.614,-122.687,Larceny Offenses
16657,45.5041,-122.526,Larceny Offenses
16658,45.5188,-122.679,Larceny Offenses
16659,45.5188,-122.679,Larceny Offenses
16660,45.4783,-122.583,Larceny Offenses
16661,45.4948,-122.562,Vandalism
16662,45.5406,-122.606,Burglary
16664,45.524,-122.637,Larceny Offenses
16665,45.476,-122.703,Burglary
16666,45.5278,-122.695,Larceny Offenses
16667,45.5732,-122.629,Motor Vehicle Theft
16669,45.5323,-122.602,Larceny Offenses
16671,45.5526,-122.537,Counterfeiting/Forgery
16672,45.4967,-122.538,Counterfeiting/Forgery
16675,45.5578,-122.544,Assault Offenses
16676,45.5578,-122.544,Assault Offenses
16680,45.5132,-122.612,Assault Offenses
16682,45.5227,-122.499,Assault Offenses
16683,45.5255,-122.698,Assault Offenses
16684,45.5231,-122.67,Assault Offenses
16685,45.5319,-122.68,Assault Offenses
16687,45.4683,-122.579,Assault Offenses
16693,45.531,-122.558,Assault Offenses
16694,45.5231,-122.692,Assault Offenses
16695,45.5348,-122.698,Assault Offenses
16696,45.5245,-122.673,Assault Offenses
16697,45.5282,-122.673,Assault Offenses
16698,45.5912,-122.723,Assault Offenses
16700,45.5132,-122.612,Assault Offenses
16702,45.5765,-122.696,Burglary
16703,45.5121,-122.638,Burglary
16704,45.5123,-122.656,Burglary
16705,45.5625,-122.62,Burglary
16706,45.519,-122.678,Burglary
16708,45.569,-122.675,Burglary
16709,45.5327,-122.599,Burglary
16710,45.4975,-122.602,Burglary
16711,45.5982,-122.756,Burglary
16718,45.4428,-122.69,Larceny Offenses
16719,45.4683,-122.579,Larceny Offenses
16720,45.5138,-122.68,Larceny Offenses
16721,45.5183,-122.562,Larceny Offenses
16722,45.4897,-122.55,Larceny Offenses
16723,45.5053,-122.614,Larceny Offenses
16724,45.5985,-122.73,Larceny Offenses
16725,45.5344,-122.635,Larceny Offenses
16726,45.5125,-122.628,Larceny Offenses
16727,45.5521,-122.675,Larceny Offenses
16728,45.5183,-122.562,Larceny Offenses
16729,45.532,-122.655,Larceny Offenses
16730,45.5759,-122.566,Larceny Offenses
16731,45.5286,-122.686,Larceny Offenses
16732,45.5121,-122.631,Larceny Offenses
16733,45.4859,-122.648,Larceny Offenses
16734,45.5376,-122.667,Larceny Offenses
16735,45.5365,-122.667,Larceny Offenses
16736,45.5385,-122.667,Larceny Offenses
16737,45.5139,-122.691,Larceny Offenses
16738,45.6075,-122.673,Larceny Offenses
16739,45.5042,-122.653,Larceny Offenses
16740,45.5315,-122.657,Larceny Offenses
16741,45.5279,-122.659,Larceny Offenses
16742,45.528,-122.66,Larceny Offenses
16743,45.5283,-122.661,Larceny Offenses
16744,45.5257,-122.69,Larceny Offenses
16745,45.5285,-122.693,Larceny Offenses
16747,45.5262,-122.681,Larceny Offenses
16748,45.5055,-122.634,Larceny Offenses
16749,45.5452,-122.597,Larceny Offenses
16750,45.5901,-122.737,Larceny Offenses
16751,45.535,-122.645,Larceny Offenses
16752,45.5483,-122.493,Larceny Offenses
16753,45.4629,-122.638,Motor Vehicle Theft
16754,45.5448,-122.516,Motor Vehicle Theft
16755,45.4952,-122.548,Motor Vehicle Theft
16756,45.5192,-122.58,Motor Vehicle Theft
16757,45.4834,-122.524,Motor Vehicle Theft
16758,45.5344,-122.649,Motor Vehicle Theft
16759,45.5534,-122.49,Motor Vehicle Theft
16760,45.5174,-122.68,Robbery
16761,45.5301,-122.654,Robbery
16762,45.5521,-122.676,Vandalism
16763,45.524,-122.511,Vandalism
16764,45.5042,-122.653,Vandalism
16765,45.5457,-122.552,Vandalism
16766,45.4675,-122.525,Vandalism
16767,45.5084,-122.614,Vandalism
16768,45.4776,-122.649,Vandalism
16769,45.5004,-122.675,Vandalism
16770,45.5154,-122.623,Vandalism
16771,45.4507,-122.724,Vandalism
16772,45.5301,-122.665,Drug/Narcotic Offenses
16773,45.5301,-122.665,Drug/Narcotic Offenses
16774,45.5259,-122.677,Drug/Narcotic Offenses
16775,45.5521,-122.676,Weapon Law Violations
16778,45.5542,-122.521,Burglary
16779,45.4861,-122.725,Burglary
16780,45.5626,-122.674,Burglary
16781,45.5229,-122.632,Burglary
16782,45.5193,-122.616,Burglary
16784,45.4807,-122.578,Larceny Offenses
16785,45.5277,-122.678,Larceny Offenses
16786,45.4901,-122.654,Larceny Offenses
16787,45.5,-122.657,Larceny Offenses
16788,45.4952,-122.619,Larceny Offenses
16789,45.5393,-122.659,Larceny Offenses
16790,45.4861,-122.696,Larceny Offenses
16791,45.4828,-122.589,Larceny Offenses
16792,45.5347,-122.706,Larceny Offenses
16793,45.4859,-122.681,Larceny Offenses
16794,45.5974,-122.762,Larceny Offenses
16795,45.481,-122.613,Larceny Offenses
16796,45.5266,-122.619,Larceny Offenses
16797,45.5521,-122.676,Motor Vehicle Theft
16798,45.5129,-122.511,Motor Vehicle Theft
16799,45.5405,-122.649,Motor Vehicle Theft
16800,45.487,-122.575,Motor Vehicle Theft
16801,45.5006,-122.577,Motor Vehicle Theft
16802,45.5158,-122.635,Motor Vehicle Theft
16803,45.5759,-122.731,Motor Vehicle Theft
16804,45.4861,-122.696,Vandalism
16805,45.489,-122.677,Vandalism
16806,45.5192,-122.508,Assault Offenses
16808,45.504,-122.535,Assault Offenses
16809,45.5121,-122.632,Assault Offenses
16810,45.5515,-122.676,Assault Offenses
16811,45.5187,-122.68,Assault Offenses
16812,45.5405,-122.572,Assault Offenses
16815,45.5326,-122.668,Assault Offenses
16816,45.5298,-122.579,Assault Offenses
16817,45.5295,-122.675,Assault Offenses
16819,45.5399,-122.539,Assault Offenses
16820,45.5664,-122.646,Assault Offenses
16824,45.4957,-122.532,Arson
16825,45.4442,-122.735,Burglary
16826,45.5335,-122.572,Burglary
16827,45.5323,-122.655,Embezzlement
16832,45.5627,-122.64,Larceny Offenses
16833,45.5227,-122.692,Larceny Offenses
16834,45.4663,-122.565,Larceny Offenses
16835,45.5358,-122.621,Larceny Offenses
16836,45.5231,-122.672,Larceny Offenses
16837,45.5317,-122.558,Larceny Offenses
16838,45.5183,-122.563,Larceny Offenses
16839,45.5041,-122.54,Larceny Offenses
16840,45.4975,-122.58,Larceny Offenses
16841,45.4975,-122.581,Larceny Offenses
16842,45.5227,-122.678,Larceny Offenses
16843,45.5226,-122.683,Larceny Offenses
16844,45.5431,-122.67,Larceny Offenses
16845,45.542,-122.579,Larceny Offenses
16846,45.5042,-122.51,Larceny Offenses
16847,45.6108,-122.672,Larceny Offenses
16848,45.5183,-122.56,Larceny Offenses
16849,45.5275,-122.724,Larceny Offenses
16850,45.5293,-122.661,Larceny Offenses
16851,45.5095,-122.583,Larceny Offenses
16852,45.5252,-122.696,Larceny Offenses
16854,45.5491,-122.681,Larceny Offenses
16855,45.5568,-122.558,Larceny Offenses
16856,45.4787,-122.486,Larceny Offenses
16857,45.5062,-122.633,Larceny Offenses
16858,45.4765,-122.651,Larceny Offenses
16859,45.4859,-122.681,Larceny Offenses
16860,45.5568,-122.568,Larceny Offenses
16861,45.5547,-122.529,Larceny Offenses
16862,45.5918,-122.759,Larceny Offenses
16863,45.5323,-122.538,Larceny Offenses
16864,45.5129,-122.649,Motor Vehicle Theft
16865,45.5154,-122.65,Motor Vehicle Theft
16866,45.515,-122.652,Motor Vehicle Theft
16867,45.5154,-122.654,Motor Vehicle Theft
16868,45.4948,-122.627,Motor Vehicle Theft
16869,45.4903,-122.628,Motor Vehicle Theft
16870,45.5605,-122.595,Motor Vehicle Theft
16871,45.5244,-122.538,Motor Vehicle Theft
16872,45.5323,-122.538,Motor Vehicle Theft
16873,45.504,-122.534,Motor Vehicle Theft
16874,45.5048,-122.623,Motor Vehicle Theft
16875,45.4833,-122.65,Motor Vehicle Theft
16876,45.4975,-122.59,Motor Vehicle Theft
16877,45.5179,-122.631,Motor Vehicle Theft
16878,45.531,-122.558,Robbery
16879,45.5335,-122.56,Robbery
16880,45.5301,-122.654,Robbery
16881,45.5515,-122.676,Vandalism
16882,45.519,-122.53,Vandalism
16883,45.5264,-122.535,Vandalism
16884,45.6042,-122.683,Vandalism
16885,45.5124,-122.545,Vandalism
16886,45.5273,-122.678,Vandalism
16887,45.4859,-122.681,Vandalism
16888,45.5739,-122.723,Vandalism
16889,45.5515,-122.676,Drug/Narcotic Offenses
16891,45.4793,-122.571,Drug/Narcotic Offenses
16892,45.4974,-122.568,Drug/Narcotic Offenses
16893,45.5191,-122.563,Prostitution Offenses
16897,45.5627,-122.669,Larceny Offenses
16898,45.4694,-122.614,Larceny Offenses
16899,45.4938,-122.556,Larceny Offenses
16900,45.4803,-122.577,Motor Vehicle Theft
16901,45.5333,-122.65,Vandalism
16903,45.5048,-122.636,Burglary
16904,45.5608,-122.681,Burglary
16905,45.4694,-122.656,Burglary
16908,45.4677,-122.592,Larceny Offenses
16909,45.5179,-122.692,Larceny Offenses
16910,45.5048,-122.636,Larceny Offenses
16911,45.5301,-122.654,Larceny Offenses
16912,45.5031,-122.647,Larceny Offenses
16913,45.5612,-122.518,Larceny Offenses
16914,45.5599,-122.608,Larceny Offenses
16915,45.5608,-122.614,Larceny Offenses
16916,45.518,-122.695,Larceny Offenses
16917,45.4964,-122.568,Larceny Offenses
16918,45.5883,-122.793,Larceny Offenses
16919,45.5241,-122.7,Larceny Offenses
16920,45.5491,-122.681,Larceny Offenses
16921,45.48,-122.649,Larceny Offenses
16922,45.4797,-122.649,Larceny Offenses
16923,45.5175,-122.636,Larceny Offenses
16924,45.5858,-122.716,Larceny Offenses
16925,45.5007,-122.542,Larceny Offenses
16926,45.5491,-122.641,Motor Vehicle Theft
16927,45.5734,-122.703,Motor Vehicle Theft
16928,45.4657,-122.75,Motor Vehicle Theft
16929,45.5192,-122.507,Motor Vehicle Theft
16930,45.5224,-122.537,Motor Vehicle Theft
16931,45.5309,-122.562,Motor Vehicle Theft
16932,45.5364,-122.594,Motor Vehicle Theft
16933,45.5188,-122.587,Motor Vehicle Theft
16934,45.5903,-122.734,Motor Vehicle Theft
16935,45.5165,-122.637,Motor Vehicle Theft
16936,45.5536,-122.524,Vandalism
16937,45.5161,-122.653,Vandalism
16938,45.5972,-122.657,Vandalism
16939,45.49,-122.564,Vandalism
16940,45.5013,-122.61,Vandalism
16941,45.5209,-122.674,Assault Offenses
16942,45.5209,-122.674,Assault Offenses
16946,45.5816,-122.662,Assault Offenses
16947,45.5084,-122.589,Assault Offenses
16948,45.5232,-122.672,Assault Offenses
16951,45.5207,-122.679,Arson
16952,45.53,-122.651,Arson
16953,45.55,-122.678,Burglary
16954,45.5579,-122.587,Burglary
16955,45.5571,-122.654,Burglary
16956,45.4783,-122.563,Burglary
16957,45.5083,-122.584,Burglary
16958,45.5125,-122.623,Burglary
16959,45.5337,-122.651,Counterfeiting/Forgery
16960,45.4974,-122.57,Counterfeiting/Forgery
16966,45.5136,-122.639,Larceny Offenses
16967,45.5594,-122.56,Larceny Offenses
16968,45.5389,-122.614,Larceny Offenses
16969,45.4657,-122.656,Larceny Offenses
16970,45.631,-122.753,Larceny Offenses
16971,45.5244,-122.538,Larceny Offenses
16972,45.5335,-122.56,Larceny Offenses
16973,45.5183,-122.562,Larceny Offenses
16974,45.5183,-122.562,Larceny Offenses
16975,45.532,-122.655,Larceny Offenses
16976,45.4975,-122.67,Larceny Offenses
16977,45.5113,-122.676,Larceny Offenses
16979,45.4918,-122.579,Larceny Offenses
16980,45.5584,-122.685,Larceny Offenses
16981,45.5579,-122.606,Larceny Offenses
16982,45.5922,-122.666,Larceny Offenses
16983,45.5265,-122.519,Larceny Offenses
16984,45.5968,-122.686,Larceny Offenses
16985,45.5293,-122.644,Larceny Offenses
16986,45.5341,-122.669,Larceny Offenses
16987,45.5041,-122.533,Larceny Offenses
16988,45.5196,-122.612,Larceny Offenses
16989,45.524,-122.61,Larceny Offenses
16990,45.5321,-122.689,Larceny Offenses
16991,45.5302,-122.706,Larceny Offenses
16992,45.5197,-122.673,Larceny Offenses
16993,45.5336,-122.686,Larceny Offenses
16994,45.4675,-122.541,Larceny Offenses
16995,45.4795,-122.644,Larceny Offenses
16996,45.5072,-122.701,Larceny Offenses
16997,45.5853,-122.741,Motor Vehicle Theft
16998,45.5208,-122.499,Motor Vehicle Theft
16999,45.6169,-122.693,Motor Vehicle Theft
17000,45.5301,-122.654,Robbery
17001,45.5762,-122.688,Vandalism
17002,45.5084,-122.589,Vandalism
17003,45.5627,-122.682,Vandalism
17004,45.5336,-122.686,Vandalism
17005,45.4874,-122.629,Vandalism
17006,45.5137,-122.491,Drug/Narcotic Offenses
17007,45.495,-122.609,Drug/Narcotic Offenses
17008,45.5181,-122.686,Drug/Narcotic Offenses
17009,45.5609,-122.682,Drug/Narcotic Offenses
17011,45.4996,-122.592,Drug/Narcotic Offenses
17012,45.5582,-122.591,Weapon Law Violations
17013,45.5231,-122.67,Weapon Law Violations
17015,45.5201,-122.661,Larceny Offenses
17016,45.5263,-122.537,Larceny Offenses
17017,45.5083,-122.654,Larceny Offenses
17018,45.5771,-122.696,Assault Offenses
17019,45.503,-122.676,Larceny Offenses
17020,45.5832,-122.687,Larceny Offenses
17021,45.5894,-122.721,Larceny Offenses
17022,45.5263,-122.693,Motor Vehicle Theft
17023,45.5962,-122.761,Motor Vehicle Theft
17025,45.5877,-122.705,Assault Offenses
17026,45.5628,-122.659,Burglary
17027,45.5628,-122.659,Burglary
17028,45.5628,-122.659,Burglary
17029,45.5628,-122.659,Burglary
17030,45.5628,-122.659,Burglary
17031,45.5628,-122.659,Burglary
17032,45.5628,-122.659,Burglary
17033,45.5177,-122.602,Burglary
17036,45.4871,-122.733,Larceny Offenses
17037,45.5172,-122.662,Larceny Offenses
17038,45.5129,-122.505,Larceny Offenses
17039,45.5264,-122.521,Larceny Offenses
17040,45.5059,-122.639,Larceny Offenses
17041,45.4964,-122.573,Larceny Offenses
17042,45.4817,-122.541,Larceny Offenses
17043,45.4704,-122.644,Larceny Offenses
17044,45.5255,-122.678,Larceny Offenses
17045,45.5081,-122.719,Larceny Offenses
17046,45.6047,-122.68,Larceny Offenses
17047,45.5136,-122.652,Larceny Offenses
17048,45.5179,-122.656,Larceny Offenses
17049,45.5151,-122.659,Larceny Offenses
17050,45.5143,-122.659,Larceny Offenses
17051,45.5166,-122.675,Larceny Offenses
17052,45.5983,-122.662,Larceny Offenses
17053,45.5431,-122.67,Larceny Offenses
17054,45.5315,-122.631,Larceny Offenses
17055,45.5236,-122.646,Larceny Offenses
17056,45.5138,-122.535,Larceny Offenses
17057,45.534,-122.706,Larceny Offenses
17060,45.5247,-122.682,Larceny Offenses
17061,45.524,-122.685,Larceny Offenses
17062,45.5958,-122.754,Larceny Offenses
17063,45.4847,-122.608,Larceny Offenses
17064,45.4795,-122.615,Larceny Offenses
17065,45.5722,-122.696,Larceny Offenses
17066,45.492,-122.611,Larceny Offenses
17067,45.5543,-122.68,Larceny Offenses
17068,45.5515,-122.68,Larceny Offenses
17069,45.5601,-122.68,Larceny Offenses
17070,45.5614,-122.595,Motor Vehicle Theft
17071,45.609,-122.68,Motor Vehicle Theft
17072,45.6126,-122.684,Motor Vehicle Theft
17073,45.5307,-122.685,Motor Vehicle Theft
17074,45.587,-122.733,Motor Vehicle Theft
17075,45.5483,-122.587,Motor Vehicle Theft
17076,45.5453,-122.593,Motor Vehicle Theft
17077,45.4744,-122.65,Motor Vehicle Theft
17078,45.5177,-122.621,Motor Vehicle Theft
17079,45.5186,-122.695,Vandalism
17080,45.4684,-122.57,Vandalism
17081,45.4918,-122.579,Vandalism
17082,45.5238,-122.671,Drug/Narcotic Offenses
17085,45.4897,-122.538,Assault Offenses
17090,45.5719,-122.635,Assault Offenses
17092,45.5324,-122.695,Assault Offenses
17093,45.5324,-122.695,Assault Offenses
17094,45.5228,-122.673,Assault Offenses
17095,45.5281,-122.677,Assault Offenses
17096,45.558,-122.546,Assault Offenses
17101,45.5463,-122.64,Burglary
17102,45.4745,-122.612,Burglary
17103,45.5191,-122.541,Burglary
17104,45.5561,-122.664,Burglary
17105,45.4769,-122.525,Burglary
17106,45.5067,-122.685,Burglary
17107,45.5443,-122.494,Burglary
17108,45.4901,-122.548,Counterfeiting/Forgery
17118,45.573,-122.699,Larceny Offenses
17119,45.5637,-122.521,Larceny Offenses
17120,45.5177,-122.674,Larceny Offenses
17121,45.5203,-122.682,Larceny Offenses
17122,45.4814,-122.702,Larceny Offenses
17123,45.5094,-122.571,Larceny Offenses
17124,45.5234,-122.592,Larceny Offenses
17125,45.5344,-122.635,Larceny Offenses
17126,45.5768,-122.682,Larceny Offenses
17127,45.519,-122.68,Larceny Offenses
17128,45.5199,-122.682,Larceny Offenses
17129,45.5204,-122.672,Larceny Offenses
17130,45.5234,-122.675,Larceny Offenses
17131,45.5237,-122.682,Larceny Offenses
17132,45.4975,-122.581,Larceny Offenses
17133,45.4975,-122.581,Larceny Offenses
17134,45.5092,-122.683,Larceny Offenses
17135,45.516,-122.684,Larceny Offenses
17136,45.5045,-122.539,Larceny Offenses
17137,45.5336,-122.557,Larceny Offenses
17138,45.5052,-122.618,Larceny Offenses
17139,45.5153,-122.676,Larceny Offenses
17140,45.5987,-122.66,Larceny Offenses
17141,45.5166,-122.689,Larceny Offenses
17142,45.5152,-122.694,Larceny Offenses
17143,45.4814,-122.702,Larceny Offenses
17144,45.5099,-122.648,Larceny Offenses
17145,45.5273,-122.632,Larceny Offenses
17146,45.5625,-122.75,Larceny Offenses
17147,45.5304,-122.664,Larceny Offenses
17148,45.5745,-122.581,Larceny Offenses
17149,45.5441,-122.595,Larceny Offenses
17150,45.5741,-122.699,Larceny Offenses
17151,45.4646,-122.589,Larceny Offenses
17152,45.5379,-122.661,Larceny Offenses
17153,45.5624,-122.696,Larceny Offenses
17154,45.5369,-122.589,Motor Vehicle Theft
17155,45.5652,-122.534,Motor Vehicle Theft
17156,45.5878,-122.717,Motor Vehicle Theft
17157,45.4929,-122.54,Motor Vehicle Theft
17159,45.5115,-122.674,Vandalism
17160,45.5264,-122.635,Vandalism
17161,45.4624,-122.578,Vandalism
17162,45.5344,-122.658,Vandalism
17163,45.5235,-122.672,Vandalism
17164,45.5204,-122.672,Vandalism
17165,45.5191,-122.672,Drug/Narcotic Offenses
17166,45.515,-122.676,Drug/Narcotic Offenses
17167,45.515,-122.676,Drug/Narcotic Offenses
17168,45.5199,-122.682,Drug/Narcotic Offenses
17169,45.5184,-122.682,Drug/Narcotic Offenses
17170,45.5309,-122.562,Drug/Narcotic Offenses
17171,45.5591,-122.66,Drug/Narcotic Offenses
17172,45.5011,-122.476,Drug/Narcotic Offenses
17173,45.5231,-122.671,Drug/Narcotic Offenses
17174,45.527,-122.677,Drug/Narcotic Offenses
17175,45.4967,-122.545,Drug/Narcotic Offenses
17176,45.5946,-122.732,Drug/Narcotic Offenses
17177,45.5946,-122.732,Weapon Law Violations
17178,45.497,-122.598,Burglary
17179,45.4845,-122.585,Motor Vehicle Theft
17180,45.5232,-122.672,Vandalism
17181,45.5617,-122.629,Burglary
17182,45.4942,-122.57,Burglary
17184,45.6126,-122.684,Larceny Offenses
17185,45.5222,-122.634,Larceny Offenses
17186,45.4767,-122.531,Motor Vehicle Theft
17187,45.5371,-122.661,Vandalism
17188,45.5762,-122.683,Burglary
17189,45.581,-122.723,Burglary
17191,45.5125,-122.668,Larceny Offenses
17193,45.5232,-122.694,Larceny Offenses
17194,45.5284,-122.7,Larceny Offenses
17195,45.5183,-122.562,Larceny Offenses
17196,45.5521,-122.673,Larceny Offenses
17197,45.48,-122.635,Larceny Offenses
17198,45.5208,-122.7,Larceny Offenses
17199,45.5041,-122.528,Larceny Offenses
17200,45.5309,-122.562,Larceny Offenses
17201,45.5083,-122.656,Larceny Offenses
17202,45.53,-122.661,Larceny Offenses
17203,45.5252,-122.699,Larceny Offenses
17204,45.5335,-122.644,Larceny Offenses
17205,45.578,-122.675,Larceny Offenses
17206,45.5674,-122.684,Motor Vehicle Theft
17207,45.5207,-122.645,Motor Vehicle Theft
17208,45.5244,-122.532,Motor Vehicle Theft
17209,45.4873,-122.634,Motor Vehicle Theft
17210,45.5103,-122.615,Motor Vehicle Theft
17211,45.4648,-122.616,Motor Vehicle Theft
17212,45.5684,-122.682,Robbery
17213,45.5456,-122.527,Vandalism
17214,45.549,-122.601,Vandalism
17215,45.549,-122.602,Vandalism
17216,45.4973,-122.584,Vandalism
17217,45.5022,-122.568,Vandalism
17218,45.4908,-122.487,Assault Offenses
17219,45.5683,-122.608,Assault Offenses
17220,45.5798,-122.699,Assault Offenses
